NAME,population_total,white/non_hispanic,gini_index,median_income,poverty_denominator,poverty_count,transit_commuters,state,county,tract,GEOID,year,%_white_nonhisp,poverty_rate
"Census Tract 202.02, San Francisco County, California",4201.0,2179.0,0.4395,114647.0,4201.0,1070.0,1161.0,06,075,020202,06075020202,2020,0.5186860271363961,0.2547012616043799
"Census Tract 203, San Francisco County, California",3651.0,2449.0,0.411,162059.0,3642.0,380.0,1299.0,06,075,020300,06075020300,2020,0.670775130101342,0.1043382756727073
"Census Tract 204.01, San Francisco County, California",3308.0,2330.0,0.434,180557.0,3308.0,111.0,898.0,06,075,020401,06075020401,2020,0.7043530834340992,0.03355501813784764
"Census Tract 204.02, San Francisco County, California",4498.0,2769.0,0.4218,134219.0,4498.0,224.0,769.0,06,075,020402,06075020402,2020,0.615606936416185,0.04979991107158737
"Census Tract 205, San Francisco County, California",3051.0,2414.0,0.5169,196406.0,2999.0,141.0,930.0,06,075,020500,06075020500,2020,0.7912159947558177,0.04701567189063021
"Census Tract 206.01, San Francisco County, California",3050.0,2121.0,0.4764,145000.0,3050.0,185.0,896.0,06,075,020601,06075020601,2020,0.6954098360655737,0.060655737704918035
"Census Tract 206.02, San Francisco County, California",2621.0,1934.0,0.475,180486.0,2621.0,189.0,438.0,06,075,020602,06075020602,2020,0.73788630293781,0.07210988172453262
"Census Tract 207.01, San Francisco County, California",2912.0,1603.0,0.3552,219375.0,2912.0,182.0,658.0,06,075,020701,06075020701,2020,0.5504807692307693,0.0625
"Census Tract 207.02, San Francisco County, California",2355.0,1260.0,0.4756,131987.0,2355.0,202.0,607.0,06,075,020702,06075020702,2020,0.535031847133758,0.08577494692144373
"Census Tract 208.01, San Francisco County, California",3719.0,1239.0,0.4602,96979.0,3719.0,420.0,1119.0,06,075,020801,06075020801,2020,0.33315407367571925,0.11293358429685399
"Census Tract 208.02, San Francisco County, California",2675.0,1073.0,0.4582,122463.0,2675.0,192.0,980.0,06,075,020802,06075020802,2020,0.4011214953271028,0.07177570093457944
"Census Tract 209, San Francisco County, California",4546.0,1742.0,0.4737,130500.0,4546.0,833.0,1730.0,06,075,020900,06075020900,2020,0.38319401671799386,0.18323801143862736
"Census Tract 210, San Francisco County, California",4303.0,2721.0,0.4759,142417.0,4303.0,275.0,1345.0,06,075,021000,06075021000,2020,0.6323495235881943,0.0639089007669068
"Census Tract 211, San Francisco County, California",3941.0,2704.0,0.424,191950.0,3941.0,156.0,924.0,06,075,021100,06075021100,2020,0.6861202740421213,0.039583861963968535
"Census Tract 212, San Francisco County, California",3079.0,2100.0,0.452,178681.0,3068.0,51.0,580.0,06,075,021200,06075021200,2020,0.6820396232543033,0.016623207301173403
"Census Tract 213, San Francisco County, California",2673.0,1759.0,0.4712,161133.0,2673.0,66.0,462.0,06,075,021300,06075021300,2020,0.658062102506547,0.024691358024691357
"Census Tract 214, San Francisco County, California",3633.0,2476.0,0.5227,184219.0,3633.0,289.0,785.0,06,075,021400,06075021400,2020,0.6815304156344619,0.07954858243875584
"Census Tract 215, San Francisco County, California",5325.0,3217.0,0.4209,225129.0,5325.0,273.0,1428.0,06,075,021500,06075021500,2020,0.604131455399061,0.05126760563380282
"Census Tract 216, San Francisco County, California",3977.0,2208.0,0.4317,188482.0,3977.0,143.0,815.0,06,075,021600,06075021600,2020,0.5551923560472718,0.03595675132009052
"Census Tract 217, San Francisco County, California",4509.0,2479.0,0.4708,141364.0,4509.0,288.0,690.0,06,075,021700,06075021700,2020,0.5497893102683522,0.06387225548902195
"Census Tract 218, San Francisco County, California",4145.0,2548.0,0.4256,184720.0,4145.0,217.0,665.0,06,075,021800,06075021800,2020,0.6147165259348613,0.05235223160434258
"Census Tract 226, San Francisco County, California",3328.0,1841.0,0.3909,218114.0,3328.0,82.0,872.0,06,075,022600,06075022600,2020,0.5531850961538461,0.024639423076923076
"Census Tract 227.02, San Francisco County, California",2200.0,1361.0,0.4191,212439.0,2200.0,157.0,305.0,06,075,022702,06075022702,2020,0.6186363636363637,0.07136363636363637
"Census Tract 227.04, San Francisco County, California",3421.0,2001.0,0.4607,235139.0,3414.0,189.0,375.0,06,075,022704,06075022704,2020,0.5849166910260157,0.05536028119507909
"Census Tract 228.01, San Francisco County, California",5672.0,2174.0,0.5089,159722.0,5659.0,706.0,751.0,06,075,022801,06075022801,2020,0.38328631875881525,0.12475702420922424
"Census Tract 228.02, San Francisco County, California",2424.0,936.0,0.4394,90750.0,2033.0,215.0,435.0,06,075,022802,06075022802,2020,0.38613861386138615,0.1057550418101328
"Census Tract 228.03, San Francisco County, California",5265.0,1548.0,0.4391,137737.0,5238.0,706.0,1111.0,06,075,022803,06075022803,2020,0.294017094017094,0.13478426880488736
"Census Tract 229.01, San Francisco County, California",4608.0,1425.0,0.5118,86458.0,4608.0,363.0,1430.0,06,075,022901,06075022901,2020,0.3092447916666667,0.07877604166666667
"Census Tract 229.02, San Francisco County, California",2280.0,900.0,0.4247,147656.0,2273.0,262.0,292.0,06,075,022902,06075022902,2020,0.39473684210526316,0.11526616805983282
"Census Tract 229.03, San Francisco County, California",3216.0,1449.0,0.4167,146250.0,3193.0,197.0,701.0,06,075,022903,06075022903,2020,0.4505597014925373,0.061697463200751645
"Census Tract 230.01, San Francisco County, California",5125.0,529.0,0.4537,77462.0,5118.0,717.0,762.0,06,075,023001,06075023001,2020,0.10321951219512195,0.14009378663540445
"Census Tract 230.03, San Francisco County, California",3968.0,394.0,0.4356,118333.0,3958.0,200.0,422.0,06,075,023003,06075023003,2020,0.09929435483870967,0.050530570995452245
"Census Tract 231.02, San Francisco County, California",3671.0,161.0,0.5816,46659.0,3671.0,923.0,576.0,06,075,023102,06075023102,2020,0.04385725960228821,0.2514301280305094
"Census Tract 231.03, San Francisco County, California",3954.0,47.0,0.545,32004.0,3954.0,1133.0,305.0,06,075,023103,06075023103,2020,0.011886697015680323,0.28654527061203844
"Census Tract 232, San Francisco County, California",4326.0,386.0,0.4768,102938.0,4275.0,385.0,723.0,06,075,023200,06075023200,2020,0.0892279241793805,0.09005847953216374
"Census Tract 233, San Francisco County, California",3797.0,233.0,0.5076,60350.0,3783.0,909.0,461.0,06,075,023300,06075023300,2020,0.06136423492230708,0.24028548770816813
"Census Tract 234, San Francisco County, California",3873.0,351.0,0.5103,69063.0,3821.0,722.0,543.0,06,075,023400,06075023400,2020,0.0906274206041828,0.18895577074064382
"Census Tract 251, San Francisco County, California",3579.0,1771.0,0.4987,139550.0,3579.0,380.0,487.0,06,075,025100,06075025100,2020,0.4948309583682593,0.10617490919251188
"Census Tract 252, San Francisco County, California",5402.0,2936.0,0.4997,137917.0,5402.0,329.0,782.0,06,075,025200,06075025200,2020,0.5435024065161052,0.06090336912254721
"Census Tract 253, San Francisco County, California",4601.0,2063.0,0.4636,149353.0,4548.0,240.0,898.0,06,075,025300,06075025300,2020,0.44838078678548143,0.052770448548812667
"Census Tract 254.01, San Francisco County, California",4005.0,2006.0,0.4166,169712.0,4005.0,154.0,588.0,06,075,025401,06075025401,2020,0.5008739076154807,0.03845193508114857
"Census Tract 254.02, San Francisco County, California",3713.0,1008.0,0.4465,143056.0,3713.0,211.0,412.0,06,075,025402,06075025402,2020,0.27147858874225694,0.05682736331807164
"Census Tract 254.03, San Francisco County, California",4849.0,1077.0,0.5088,134919.0,4773.0,385.0,510.0,06,075,025403,06075025403,2020,0.22210765106207467,0.08066205740624345
"Census Tract 255.01, San Francisco County, California",4348.0,956.0,0.4236,141912.0,4254.0,681.0,811.0,06,075,025501,06075025501,2020,0.21987120515179392,0.16008462623413258
"Census Tract 255.02, San Francisco County, California",4895.0,1084.0,0.3761,147596.0,4798.0,408.0,862.0,06,075,025502,06075025502,2020,0.22145045965270685,0.0850354314297624
"Census Tract 256, San Francisco County, California",5114.0,610.0,0.456,91473.0,5090.0,329.0,827.0,06,075,025600,06075025600,2020,0.11928040672663277,0.06463654223968565
"Census Tract 257.01, San Francisco County, California",5427.0,462.0,0.4284,107055.0,5345.0,517.0,939.0,06,075,025701,06075025701,2020,0.08512990602542841,0.09672591206735266
"Census Tract 257.02, San Francisco County, California",3904.0,401.0,0.4904,88519.0,3899.0,255.0,730.0,06,075,025702,06075025702,2020,0.10271516393442623,0.06540138497050525
"Census Tract 258, San Francisco County, California",2112.0,277.0,0.4996,78029.0,2112.0,205.0,338.0,06,075,025800,06075025800,2020,0.13115530303030304,0.09706439393939394
"Census Tract 259, San Francisco County, California",4800.0,1106.0,0.4886,118629.0,4800.0,498.0,427.0,06,075,025900,06075025900,2020,0.23041666666666666,0.10375
"Census Tract 260.01, San Francisco County, California",6708.0,700.0,0.4383,99901.0,6671.0,767.0,1185.0,06,075,026001,06075026001,2020,0.10435301132975551,0.11497526607704991
"Census Tract 260.02, San Francisco County, California",3662.0,870.0,0.4213,124107.0,3277.0,295.0,695.0,06,075,026002,06075026002,2020,0.2375750955761879,0.09002136100091547
"Census Tract 260.03, San Francisco County, California",5336.0,794.0,0.399,102424.0,5234.0,283.0,901.0,06,075,026003,06075026003,2020,0.14880059970014992,0.05406954528085594
"Census Tract 260.04, San Francisco County, California",4214.0,663.0,0.4074,91563.0,4198.0,535.0,655.0,06,075,026004,06075026004,2020,0.1573327005220693,0.12744163887565507
"Census Tract 261, San Francisco County, California",7518.0,484.0,0.4463,103043.0,7518.0,531.0,1752.0,06,075,026100,06075026100,2020,0.06437882415536046,0.07063048683160415
"Census Tract 262.01, San Francisco County, California",3849.0,144.0,0.3855,94363.0,3811.0,401.0,649.0,06,075,026201,06075026201,2020,0.037412314886983634,0.10522172658094989
"Census Tract 262.02, San Francisco County, California",4036.0,253.0,0.3931,103920.0,4036.0,187.0,1078.0,06,075,026202,06075026202,2020,0.06268582755203171,0.04633300297324083
"Census Tract 263.01, San Francisco County, California",5561.0,657.0,0.4239,89375.0,5539.0,721.0,979.0,06,075,026301,06075026301,2020,0.11814421866570761,0.1301679003430222
"Census Tract 263.02, San Francisco County, California",5332.0,515.0,0.4344,79583.0,5266.0,602.0,793.0,06,075,026302,06075026302,2020,0.09658664666166542,0.11431826813520699
"Census Tract 263.03, San Francisco County, California",5053.0,582.0,0.3873,69798.0,4992.0,360.0,1271.0,06,075,026303,06075026303,2020,0.11517910152384722,0.07211538461538461
"Census Tract 264.01, San Francisco County, California",3651.0,204.0,0.4121,74781.0,3635.0,382.0,548.0,06,075,026401,06075026401,2020,0.05587510271158587,0.10508940852819808
"Census Tract 264.02, San Francisco County, California",5758.0,1090.0,0.4085,130521.0,5704.0,436.0,705.0,06,075,026402,06075026402,2020,0.18930184091698507,0.07643758765778401
"Census Tract 264.03, San Francisco County, California",4143.0,246.0,0.4365,72837.0,4059.0,386.0,721.0,06,075,026403,06075026403,2020,0.05937726285300507,0.09509731460950974
"Census Tract 264.04, San Francisco County, California",2712.0,96.0,0.515,68636.0,2689.0,304.0,518.0,06,075,026404,06075026404,2020,0.035398230088495575,0.11305317962067683
"Census Tract 301.01, San Francisco County, California",5252.0,2568.0,0.3763,132111.0,5084.0,687.0,1074.0,06,075,030101,06075030101,2020,0.48895658796648894,0.1351298190401259
"Census Tract 301.02, San Francisco County, California",4829.0,2993.0,0.4608,156680.0,4259.0,254.0,793.0,06,075,030102,06075030102,2020,0.6197970594325948,0.0596384127729514
"Census Tract 302.01, San Francisco County, California",4552.0,1958.0,0.4423,104750.0,4528.0,592.0,986.0,06,075,030201,06075030201,2020,0.43014059753954303,0.13074204946996468
"Census Tract 302.02, San Francisco County, California",4190.0,2143.0,0.4482,111359.0,4190.0,337.0,1197.0,06,075,030202,06075030202,2020,0.51145584725537,0.08042959427207637
Census Tract 101.01; San Francisco County; California,2121.0,705.0,0.5327,83816.0,2121.0,295.0,244.0,06,075,010101,06075010101,2022,0.3323903818953324,0.1390853371051391
Census Tract 101.02; San Francisco County; California,1908.0,469.0,0.6022,-666666666.0,1908.0,304.0,265.0,06,075,010102,06075010102,2022,0.2458071278825996,0.15932914046121593
Census Tract 102.01; San Francisco County; California,2473.0,1759.0,0.4988,147427.0,2473.0,121.0,250.0,06,075,010201,06075010201,2022,0.7112818439142742,0.04892842701172665
Census Tract 102.02; San Francisco County; California,1859.0,1179.0,0.5164,208750.0,1851.0,103.0,352.0,06,075,010202,06075010202,2022,0.6342119419042496,0.05564559697460832
Census Tract 103; San Francisco County; California,3925.0,2322.0,0.4451,149766.0,3925.0,302.0,525.0,06,075,010300,06075010300,2022,0.5915923566878981,0.07694267515923567
Census Tract 104.01; San Francisco County; California,2437.0,1461.0,0.4749,173750.0,2437.0,291.0,91.0,06,075,010401,06075010401,2022,0.5995075913007797,0.11940910956093558
Census Tract 104.02; San Francisco County; California,2077.0,1325.0,0.486,202050.0,2077.0,66.0,192.0,06,075,010402,06075010402,2022,0.6379393355801637,0.03177660086663457
Census Tract 105; San Francisco County; California,3108.0,1538.0,0.485,187763.0,3108.0,192.0,257.0,06,075,010500,06075010500,2022,0.4948519948519948,0.06177606177606178
Census Tract 106; San Francisco County; California,3197.0,989.0,0.5479,58060.0,3197.0,430.0,517.0,06,075,010600,06075010600,2022,0.30935251798561153,0.13450109477635283
Census Tract 107.01; San Francisco County; California,3424.0,69.0,0.5034,24085.0,3424.0,960.0,612.0,06,075,010701,06075010701,2022,0.020151869158878503,0.2803738317757009
Census Tract 107.02; San Francisco County; California,1458.0,344.0,0.6289,77524.0,1458.0,254.0,167.0,06,075,010702,06075010702,2022,0.23593964334705075,0.17421124828532236
Census Tract 108; San Francisco County; California,4613.0,2167.0,0.5661,145402.0,4613.0,514.0,681.0,06,075,010800,06075010800,2022,0.46975937567743337,0.11142423585519184
Census Tract 109.01; San Francisco County; California,2007.0,1221.0,0.4456,183194.0,2007.0,97.0,451.0,06,075,010901,06075010901,2022,0.6083707025411061,0.04833084205281515
Census Tract 109.02; San Francisco County; California,2502.0,1673.0,0.5084,137141.0,2502.0,336.0,213.0,06,075,010902,06075010902,2022,0.6686650679456435,0.1342925659472422
Census Tract 110.01; San Francisco County; California,2618.0,1356.0,0.5383,114137.0,2618.0,359.0,416.0,06,075,011001,06075011001,2022,0.5179526355996944,0.1371275783040489
Census Tract 110.02; San Francisco County; California,1907.0,1051.0,0.5096,-666666666.0,1907.0,234.0,147.0,06,075,011002,06075011002,2022,0.5511274252753016,0.12270582066072365
Census Tract 111.01; San Francisco County; California,2502.0,1036.0,0.4938,116897.0,2502.0,254.0,473.0,06,075,011101,06075011101,2022,0.4140687450039968,0.10151878497202238
Census Tract 111.02; San Francisco County; California,2218.0,927.0,0.4456,92000.0,2142.0,327.0,375.0,06,075,011102,06075011102,2022,0.41794409377817854,0.15266106442577032
Census Tract 112; San Francisco County; California,2865.0,1598.0,0.4817,158750.0,2865.0,272.0,335.0,06,075,011200,06075011200,2022,0.5577661431064572,0.0949389179755672
Census Tract 113; San Francisco County; California,2862.0,367.0,0.5983,31801.0,2822.0,881.0,281.0,06,075,011300,06075011300,2022,0.12823200559049616,0.31218993621545005
Census Tract 117; San Francisco County; California,2056.0,761.0,0.5104,93500.0,2011.0,403.0,257.0,06,075,011700,06075011700,2022,0.37013618677042803,0.20039781203381402
Census Tract 118; San Francisco County; California,1695.0,134.0,0.5102,41471.0,1695.0,510.0,268.0,06,075,011800,06075011800,2022,0.07905604719764012,0.3008849557522124
Census Tract 119.01; San Francisco County; California,2387.0,1089.0,0.5044,119464.0,2182.0,236.0,280.0,06,075,011901,06075011901,2022,0.45622119815668205,0.10815765352887259
Census Tract 119.02; San Francisco County; California,2650.0,1277.0,0.4572,81995.0,2650.0,200.0,391.0,06,075,011902,06075011902,2022,0.48188679245283017,0.07547169811320754
Census Tract 120.01; San Francisco County; California,1912.0,608.0,0.3941,87796.0,1885.0,158.0,307.0,06,075,012001,06075012001,2022,0.3179916317991632,0.08381962864721486
Census Tract 120.02; San Francisco County; California,2102.0,765.0,0.5493,53125.0,2102.0,459.0,256.0,06,075,012002,06075012002,2022,0.36393910561370124,0.21836346336822074
Census Tract 121; San Francisco County; California,3513.0,1650.0,0.4645,83906.0,3072.0,342.0,528.0,06,075,012100,06075012100,2022,0.46968403074295473,0.111328125
Census Tract 122.02; San Francisco County; California,2978.0,1153.0,0.5606,50583.0,2978.0,901.0,337.0,06,075,012202,06075012202,2022,0.38717259905977164,0.3025520483546004
Census Tract 122.03; San Francisco County; California,1763.0,960.0,0.5837,33750.0,1691.0,815.0,220.0,06,075,012203,06075012203,2022,0.5445263754963131,0.48196333530455354
Census Tract 122.04; San Francisco County; California,2720.0,1058.0,0.4994,62704.0,2720.0,446.0,271.0,06,075,012204,06075012204,2022,0.3889705882352941,0.16397058823529412
Census Tract 123.01; San Francisco County; California,1901.0,556.0,0.5601,25625.0,1901.0,595.0,327.0,06,075,012301,06075012301,2022,0.29247764334560755,0.31299316149395057
Census Tract 123.02; San Francisco County; California,2614.0,1128.0,0.4826,43879.0,2606.0,645.0,376.0,06,075,012302,06075012302,2022,0.43152257077276207,0.24750575594781274
Census Tract 124.03; San Francisco County; California,2431.0,446.0,0.4538,34732.0,2418.0,460.0,485.0,06,075,012403,06075012403,2022,0.1834635952283011,0.1902398676592225
Census Tract 124.04; San Francisco County; California,2586.0,790.0,0.4242,27852.0,2586.0,794.0,559.0,06,075,012404,06075012404,2022,0.30549110595514306,0.30703789636504253
Census Tract 124.05; San Francisco County; California,3921.0,1282.0,0.4599,102358.0,3683.0,417.0,763.0,06,075,012405,06075012405,2022,0.32695740882427954,0.11322291610100461
Census Tract 124.06; San Francisco County; California,1533.0,475.0,0.5351,32589.0,1533.0,397.0,161.0,06,075,012406,06075012406,2022,0.30984996738421394,0.25896934116112197
Census Tract 125.02; San Francisco County; California,4629.0,781.0,0.5097,21653.0,4508.0,1111.0,626.0,06,075,012502,06075012502,2022,0.16871894577662563,0.24645075421472937
Census Tract 125.03; San Francisco County; California,4368.0,831.0,0.4694,39133.0,4286.0,1108.0,569.0,06,075,012503,06075012503,2022,0.19024725274725274,0.2585160989267382
Census Tract 125.04; San Francisco County; California,612.0,67.0,0.4896,25667.0,612.0,129.0,160.0,06,075,012504,06075012504,2022,0.10947712418300654,0.2107843137254902
Census Tract 126.01; San Francisco County; California,2164.0,1431.0,0.4235,180123.0,2164.0,59.0,376.0,06,075,012601,06075012601,2022,0.661275415896488,0.027264325323475048
Census Tract 126.02; San Francisco County; California,2768.0,2104.0,0.4654,189500.0,2768.0,186.0,474.0,06,075,012602,06075012602,2022,0.7601156069364162,0.06719653179190752
Census Tract 127; San Francisco County; California,4021.0,3127.0,0.4837,236158.0,4021.0,224.0,464.0,06,075,012700,06075012700,2022,0.7776672469534942,0.055707535438945535
Census Tract 128.01; San Francisco County; California,2591.0,1880.0,0.5043,250001.0,2591.0,56.0,198.0,06,075,012801,06075012801,2022,0.7255885758394442,0.021613276727132383
Census Tract 128.02; San Francisco County; California,2027.0,1456.0,0.382,250001.0,2027.0,74.0,262.0,06,075,012802,06075012802,2022,0.718302910705476,0.036507153428712386
Census Tract 129.01; San Francisco County; California,2816.0,1943.0,0.4595,220096.0,2807.0,150.0,426.0,06,075,012901,06075012901,2022,0.6899857954545454,0.053437833986462416
Census Tract 129.02; San Francisco County; California,3322.0,2473.0,0.3719,205463.0,3254.0,31.0,738.0,06,075,012902,06075012902,2022,0.7444310656231186,0.009526736324523662
Census Tract 130.01; San Francisco County; California,1592.0,1354.0,0.441,191541.0,1592.0,102.0,203.0,06,075,013001,06075013001,2022,0.8505025125628141,0.06407035175879397
Census Tract 130.02; San Francisco County; California,2609.0,1794.0,0.4232,210637.0,2609.0,222.0,397.0,06,075,013002,06075013002,2022,0.6876197776926025,0.0850900728248371
Census Tract 131.01; San Francisco County; California,4269.0,2768.0,0.4592,219107.0,4150.0,211.0,587.0,06,075,013101,06075013101,2022,0.6483954087608339,0.050843373493975906
Census Tract 131.02; San Francisco County; California,2731.0,1730.0,0.4905,242969.0,2687.0,141.0,286.0,06,075,013102,06075013102,2022,0.6334675942878066,0.052474879047264604
Census Tract 132; San Francisco County; California,3931.0,2537.0,0.5166,201464.0,3912.0,224.0,289.0,06,075,013200,06075013200,2022,0.6453828542355635,0.05725971370143149
Census Tract 133; San Francisco County; California,4284.0,2850.0,0.6016,173851.0,4259.0,262.0,486.0,06,075,013300,06075013300,2022,0.665266106442577,0.061516787978398685
Census Tract 134.01; San Francisco County; California,1370.0,816.0,0.4468,197581.0,1328.0,97.0,222.0,06,075,013401,06075013401,2022,0.5956204379562043,0.0730421686746988
Census Tract 134.02; San Francisco County; California,2107.0,1669.0,0.5221,213607.0,2107.0,0.0,215.0,06,075,013402,06075013402,2022,0.7921214997626957,0.0
Census Tract 135; San Francisco County; California,2471.0,1714.0,0.4508,175118.0,2471.0,109.0,297.0,06,075,013500,06075013500,2022,0.6936462970457304,0.04411169566976932
Census Tract 151; San Francisco County; California,2799.0,1455.0,0.4696,170583.0,2775.0,199.0,647.0,06,075,015100,06075015100,2022,0.5198285101822079,0.07171171171171171
Census Tract 152.01; San Francisco County; California,1612.0,1031.0,0.4988,92254.0,1611.0,240.0,260.0,06,075,015201,06075015201,2022,0.6395781637717122,0.148975791433892
Census Tract 152.02; San Francisco County; California,2212.0,1058.0,0.5981,146250.0,2119.0,163.0,305.0,06,075,015202,06075015202,2022,0.4783001808318264,0.07692307692307693
Census Tract 153; San Francisco County; California,2293.0,1367.0,0.4773,176090.0,2172.0,192.0,420.0,06,075,015300,06075015300,2022,0.5961622328826864,0.08839779005524862
Census Tract 154.01; San Francisco County; California,3338.0,1550.0,0.485,133925.0,3310.0,237.0,639.0,06,075,015401,06075015401,2022,0.46434991012582383,0.0716012084592145
Census Tract 154.02; San Francisco County; California,2848.0,1836.0,0.445,231313.0,2848.0,0.0,403.0,06,075,015402,06075015402,2022,0.6446629213483146,0.0
Census Tract 155; San Francisco County; California,3708.0,1371.0,0.5512,92829.0,3631.0,653.0,426.0,06,075,015500,06075015500,2022,0.3697411003236246,0.17984026438997522
Census Tract 156; San Francisco County; California,2988.0,1097.0,0.5332,99028.0,2988.0,536.0,419.0,06,075,015600,06075015600,2022,0.3671352074966533,0.17938420348058903
Census Tract 157.01; San Francisco County; California,4926.0,2126.0,0.4413,148542.0,3131.0,469.0,922.0,06,075,015701,06075015701,2022,0.43158749492488835,0.14979239859469817
Census Tract 157.02; San Francisco County; California,3273.0,1851.0,0.4361,209803.0,3268.0,124.0,483.0,06,075,015702,06075015702,2022,0.5655362053162236,0.037943696450428395
Census Tract 158.01; San Francisco County; California,3394.0,1219.0,0.4929,121058.0,3394.0,503.0,508.0,06,075,015801,06075015801,2022,0.3591632292280495,0.14820271066588098
Census Tract 158.02; San Francisco County; California,3340.0,1828.0,0.479,158523.0,3340.0,530.0,658.0,06,075,015802,06075015802,2022,0.5473053892215569,0.15868263473053892
Census Tract 159; San Francisco County; California,5245.0,1550.0,0.4934,114323.0,5133.0,800.0,722.0,06,075,015900,06075015900,2022,0.29551954242135364,0.15585427625170464
Census Tract 160; San Francisco County; California,2460.0,910.0,0.5159,135246.0,2460.0,521.0,287.0,06,075,016000,06075016000,2022,0.3699186991869919,0.21178861788617886
Census Tract 161.01; San Francisco County; California,2355.0,1007.0,0.6495,28522.0,2344.0,714.0,278.0,06,075,016101,06075016101,2022,0.42760084925690023,0.3046075085324232
Census Tract 161.02; San Francisco County; California,2618.0,311.0,0.5097,-666666666.0,2618.0,980.0,542.0,06,075,016102,06075016102,2022,0.11879297173414821,0.37433155080213903
Census Tract 162; San Francisco County; California,3230.0,1705.0,0.4775,181425.0,3230.0,342.0,589.0,06,075,016200,06075016200,2022,0.5278637770897833,0.10588235294117647
Census Tract 163; San Francisco County; California,3942.0,2155.0,0.5112,129962.0,3911.0,465.0,715.0,06,075,016300,06075016300,2022,0.5466768138001015,0.11889542316543084
Census Tract 164; San Francisco County; California,4162.0,2527.0,0.4177,212667.0,3987.0,276.0,899.0,06,075,016400,06075016400,2022,0.6071600192215281,0.0692249811888638
Census Tract 165; San Francisco County; California,5317.0,3483.0,0.4168,177159.0,5176.0,746.0,915.0,06,075,016500,06075016500,2022,0.6550686477336845,0.14412673879443585
Census Tract 166.01; San Francisco County; California,3202.0,2348.0,0.4336,158854.0,3192.0,473.0,750.0,06,075,016601,06075016601,2022,0.7332916926920675,0.14818295739348372
Census Tract 166.02; San Francisco County; California,2098.0,1509.0,0.4146,207640.0,2098.0,55.0,483.0,06,075,016602,06075016602,2022,0.719256434699714,0.026215443279313633
Census Tract 167; San Francisco County; California,5277.0,3811.0,0.4572,232895.0,5259.0,187.0,1532.0,06,075,016700,06075016700,2022,0.7221906386204283,0.03555809089180453
Census Tract 168.01; San Francisco County; California,3898.0,2168.0,0.4627,182344.0,3865.0,260.0,984.0,06,075,016801,06075016801,2022,0.5561826577732171,0.06727037516170763
Census Tract 168.02; San Francisco County; California,3807.0,1909.0,0.5224,141518.0,3785.0,458.0,724.0,06,075,016802,06075016802,2022,0.501444707118466,0.12100396301188904
Census Tract 169; San Francisco County; California,3061.0,2026.0,0.5055,150139.0,3047.0,349.0,798.0,06,075,016900,06075016900,2022,0.66187520418164,0.1145388907121759
Census Tract 170; San Francisco County; California,4262.0,2991.0,0.4192,250001.0,4262.0,151.0,896.0,06,075,017000,06075017000,2022,0.7017832003754106,0.03542937587986861
Census Tract 171.01; San Francisco County; California,4250.0,2950.0,0.4242,199676.0,4059.0,218.0,687.0,06,075,017101,06075017101,2022,0.6941176470588235,0.05370780980537078
Census Tract 171.02; San Francisco County; California,3646.0,2548.0,0.4682,171205.0,3614.0,300.0,650.0,06,075,017102,06075017102,2022,0.6988480526604498,0.08301051466519092
Census Tract 176.02; San Francisco County; California,3199.0,938.0,0.5553,69671.0,3199.0,634.0,289.0,06,075,017602,06075017602,2022,0.29321663019693656,0.19818693341669272
Census Tract 176.03; San Francisco County; California,4815.0,1307.0,0.508,90590.0,4763.0,808.0,1096.0,06,075,017603,06075017603,2022,0.2714434060228453,0.16964098257400798
Census Tract 176.04; San Francisco County; California,3146.0,979.0,0.5264,100036.0,3146.0,497.0,438.0,06,075,017604,06075017604,2022,0.3111888111888112,0.15797838525111252
Census Tract 177; San Francisco County; California,2080.0,748.0,0.4234,156806.0,2069.0,143.0,390.0,06,075,017700,06075017700,2022,0.3596153846153846,0.06911551474142098
Census Tract 178.01; San Francisco County; California,3582.0,648.0,0.6123,25625.0,3582.0,851.0,150.0,06,075,017801,06075017801,2022,0.18090452261306533,0.23757677275265215
Census Tract 178.03; San Francisco County; California,2523.0,821.0,0.5981,87132.0,2474.0,522.0,416.0,06,075,017803,06075017803,2022,0.32540626238604836,0.21099434114793855
Census Tract 178.04; San Francisco County; California,3482.0,1178.0,0.4663,124674.0,3464.0,707.0,329.0,06,075,017804,06075017804,2022,0.3383113153360138,0.20409930715935334
Census Tract 179.03; San Francisco County; California,3136.0,938.0,0.4864,96000.0,3032.0,1217.0,609.0,06,075,017903,06075017903,2022,0.29910714285714285,0.4013852242744063
Census Tract 180; San Francisco County; California,3774.0,1186.0,0.4606,183507.0,3565.0,722.0,440.0,06,075,018000,06075018000,2022,0.3142554319024907,0.20252454417952315
Census Tract 201.01; San Francisco County; California,3924.0,1432.0,0.5218,135223.0,3924.0,574.0,745.0,06,075,020101,06075020101,2022,0.36493374108053006,0.14627930682976553
Census Tract 201.02; San Francisco County; California,3310.0,1020.0,0.5136,116076.0,3310.0,663.0,642.0,06,075,020102,06075020102,2022,0.3081570996978852,0.20030211480362536
Census Tract 202.01; San Francisco County; California,1920.0,880.0,0.5474,116103.0,1920.0,241.0,464.0,06,075,020201,06075020201,2022,0.4583333333333333,0.12552083333333333
Census Tract 202.02; San Francisco County; California,4113.0,2066.0,0.4171,164327.0,4113.0,826.0,904.0,06,075,020202,06075020202,2022,0.5023097495745198,0.20082664721614393
