"facility_id","common_name","address","city","zip_code","block_lot","owned_leased","dept_id_for_jurisdiction","jurisdiction","gross_sq_ft","longitude","latitude","supervisor_district","city_tenants"
"3520","240 6th St","240 6th St","San Francisco","94103","3731004","Own","49","Recreation And Parks",,"-122.40679770699995","37.778959617000055","6",
"3342","500 Pine Rooftop Park","500 Pine St","San Francisco","94108","0258042","Own","49","Recreation And Parks",,"-122.40458094299998","37.79187874400003","3",
"3339","900 Innes Ave","900 Innes Ave","San Francisco","94124","4629A010","Own","49","Recreation And Parks",,"-122.37578143499996","37.73218698100004","10",
"10","Adam Rogers Park Bathrooms","45 George Ct","San Francisco","94124","4700055","Own","49","Recreation And Parks",,"-122.38370521099995","37.73087956100005","10",
"108","Alamo Square Bathrooms","1081 Fulton St","San Francisco","94117","0799001","Own","49","Recreation And Parks","500","-122.43433764499997","37.776069505000066","5",
"112","Alice Chalmers Clubhouse","670 Brunswick St","San Francisco","94112","6474001","Own","49","Recreation And Parks","2,505","-122.447003258","37.709531742000024","11",
"114","Alioto Gazebo","490 Capp St","San Francisco","94110","3595016","Own","49","Recreation And Parks",,"-122.41825073899997","37.75891530900003","9",
"116","Alta Plaza Bathrooms","2599 Jackson St","San Francisco","94115","0607001","Own","49","Recreation And Parks","432","-122.43816191599996","37.791239380000036","2",
"117","Alta Plaza Maintenance Facilities","2599 Jackson St","San Francisco","94115","0607001","Own","49","Recreation And Parks","1,200","-122.43822817099999","37.79120498700007","2",
"123","Anglers Lodge","1232 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","2,196","-122.496615212","37.76800921800003","4",
"124","Anglers Lodge Maint Bldg","1232 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,130","-122.49736905699996","37.768018436000034","4",
"125","Anglers Lodge Parking Lot Trailer","Angler's Lodge","San Francisco","94121","1263011","Own","49","Recreation And Parks","1,440","-122.49624885099996","37.76814715300003","4",
"129","Aptos Clubhouse","139 Aptos Ave","San Francisco","94127","3266A001","Own","49","Recreation And Parks",,"-122.46601428999998","37.72852776800005","7",
"3025","Aptos Maintenance Facility","139 Aptos Ave","San Francisco","94127","3266A001","Own","49","Recreation And Parks",,"-122.46644188699997","37.72912068900007","7",
"132","Aquavista & Skyview Pump Station","2 Aquavista Way","San Francisco","94131","2634A003","Own","49","Recreation And Parks",,"-122.44991424099999","37.75102742400003","7",
"89","Arboretum Bookstore","1199 09TH AVE","San Francisco","94122","1263011","Own","49","Recreation And Parks","170","-122.47037794899995","37.768998271000044","7",
"133","Arboretum Gardeners Compound","1199 09th Ave","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.47109549199996","37.76623084600004","7",
"134","Arboretum North Bathroom","1199 09th Ave","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.47087744199996","37.76889158200004","7",
"135","Arboretum South Bathroom","1199 09th Ave","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46834362099997","37.76684125400004","7",
"137","Argonne Clubhouse","455 18th Ave","San Francisco","94121","1526007","Own","49","Recreation And Parks","1,000","-122.47766661199995","37.77958605300006","1",
"146","Auto Shop","100 Martin Luther King Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","6,050","-122.46107817999996","37.76870197900007","7",
"155","Balboa Park Community Pool","51 Havelock St","San Francisco","94112","3179011","Own","49","Recreation And Parks","19,925","-122.44318335599996","37.72634633900003","11",
"156","Balboa Park East Bathrooms","51 Havelock St","San Francisco","94112","3179011","Own","49","Recreation And Parks",,"-122.44425062899995","37.72518273700007","11",
"157","Balboa Park West Bathrooms","51 Havelock St","San Francisco","94112","3179011","Own","49","Recreation And Parks",,"-122.44425062899995","37.72518273700007","11",
"160","Ball Diamond 1 Grandstand","799 Moscow St","San Francisco","94112","6284A001","Own","49","Recreation And Parks",,"-122.43185752","37.714979018000065","11",
"3026","Ball Diamond 2 Grandstand","799 Moscow St","San Francisco","94112","6284A001","Own","49","Recreation And Parks","23,128","-122.43044229599997","37.71285819700006","11",
"161","Bandshell-Spreckels Temple of Music","50 Hagiwara Tea Garden Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46854445899999","37.76988405800006","7",
"162","Bandstand Public Restrooms","50 Hagiwara Tea Garden Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,276","-122.46874093999998","37.76974555400005","7",
"168","Bay View Bathrooms","5701 03rd St","San Francisco","94124","5420001","Own","49","Recreation And Parks","500","-122.393033162","37.72555868400008","10",
"175","Beach Chalet","1000 Great Hwy","San Francisco","94117","1263011","Own","49","Recreation And Parks","15,639","-122.51020566699998","37.76946017800003","4",
"12","BEACH CHALET Shed","1000 Great Hwy","San Francisco","94121","1263011","Own","49","Recreation And Parks","156","-122.51005211699999","37.76904896600007","4",
"3484","Bercut Dressage Ring","Bercut Access Rd & Chain of Lakes Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.50299400799997","37.76608150100003","4",
"3475","Bercut Equitation Field","Bercut Access Rd & Chain of Lakes Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.50126166599995","37.76639263100003","4",
"177","Bercut Maintenance Bldgs","Bercut Access Rd & Chain of Lakes Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,320","-122.50255292699995","37.766391586000054","4",
"180","Bernal Heights Rec Center","500 Moultrie St","San Francisco","94110","5707027","Own","49","Recreation And Parks","6,224","-122.41609980899995","37.73821272500004","9",
"185","Betty Ong Rec Center","1199 Mason St","San Francisco","94108","0213001","Own","49","Recreation And Parks",,"-122.41178566499997","37.794209350000074","3",
"186","Big Rec Bathroom","Nancy Pelosi Dr & Martin Luther King Jr Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.465363363","37.76854517700008","7",
"187","Big Rec Handball/Racquetball Courts","Nancy Pelosi Dr & Martin Luther King Jr Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46485359299999","37.76871915800007","7",
"189","Bison Paddock","1237 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.49932677899994","37.76908395800007","1",
"191","Boeddeker Park Clubhouse","295 Eddy St","San Francisco","94102","0332006","Own","49","Recreation And Parks","3,740","-122.41182835399997","37.78432481800007","5",
"192","Bowling Green Clubhouse","310 Bowling Green Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","2,150","-122.45995907499997","37.768761780000034","7",
"193","Bowling Green Maintenance Sheds","310 Bowling Green Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.45879447399994","37.76896670200006","7",
"205","Buena Vista maintenance facility","Buena Vista Ave East & Haight St","San Francisco","94117","2601001","Own","49","Recreation And Parks",,"-122.44135349099997","37.76797121900006","8",
"206","Buena Vista Park Bathrooms","Buena Vista Ave East & Haight St","San Francisco","94117","2601001","Own","49","Recreation And Parks","400","-122.43967901299999","37.76929036400003","8",
"274","Bunk House","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85475671799998","37.881376887000044",,
"281","Cabin #001","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"282","Cabin #10","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"283","Cabin #100","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"284","Cabin #101","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"285","Cabin #11","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"286","Cabin #12","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"278","Cabin # 121","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"351","Cabin 13","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"287","Cabin #14","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"288","Cabin #15","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"289","Cabin #16","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"290","Cabin #17","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"291","Cabin #18","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"292","Cabin #19","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"293","Cabin #2","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"294","Cabin #20","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"295","Cabin #21","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"296","Cabin #22","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"297","Cabin #23","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"298","Cabin #24","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"299","Cabin #25","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"300","Cabin #26","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"301","Cabin #27","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"302","Cabin #28","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"303","Cabin #29","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"304","Cabin #3","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"305","Cabin #30","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"352","Cabin 31","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"306","Cabin #32","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"307","Cabin #33","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"308","Cabin #34","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"309","Cabin #35","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"310","Cabin #36","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"311","Cabin #37","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"312","Cabin #38","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"353","Cabin 39","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"313","Cabin #4","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"314","Cabin #40","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"315","Cabin #41","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"316","Cabin #42","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"317","Cabin #43","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"318","Cabin #44","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"319","Cabin #45","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"320","Cabin #46","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"321","Cabin #47","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"322","Cabin #5","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"279","Cabin # 58","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"323","Cabin #59","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"280","Cabin # 59","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"324","Cabin #6","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"325","Cabin #60","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"326","Cabin #61","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"327","Cabin #68 & #69","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"328","Cabin #69","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"329","Cabin #7","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"330","Cabin #70 & #71","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"331","Cabin #71","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"332","Cabin #72 & #73","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"333","Cabin #73","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"334","Cabin #74 & #75","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"335","Cabin #75","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"336","Cabin #78","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"337","Cabin #8","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"338","Cabin #81","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"339","Cabin #82","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"340","Cabin #84","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"341","Cabin #85","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"342","Cabin #9","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"343","Cabin #90","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"344","Cabin #91","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"345","Cabin #92","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"346","Cabin #93","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"347","Cabin #94","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"348","Cabin #95","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"349","Cabin #96","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"350","Cabin #97","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"354","Cabins #102 & #103","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"355","Cabins #104 & #105","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"356","Cabins #106 & #107","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"357","Cabins #108 & #109","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"358","Cabins #110 & #111","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"359","Cabins #112 & #114","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"360","Cabins #115 & #116","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"361","Cabins #117 & #118","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"362","Cabins #119 & #120","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"363","Cabins #66 & #67","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"364","Cabins #76 & #77","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"365","Cabins #79 & #80","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85373773099997","37.880830367000044",,
"367","Cabrillo Clubhouse","858 38th Ave","San Francisco","94121","1681013","Own","49","Recreation And Parks","1,420","-122.49847352999996","37.77309409700007","1",
"369","Cabrillo Storage Shed","858 38th Ave","San Francisco","94121","1681013","Own","49","Recreation And Parks",,"-122.49871645999997","37.77310620900005","1",
"376","Camp Mather","25250 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85613576899999","37.881269985000074",,
"377","Camp Mather First Aid Cabin","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.857534397","37.881932981000034",,
"378","Camp Mather General Store","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85542499299999","37.883013781000045",,
"379","Camp Mather Nurse's Cabin","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85717913499997","37.88203507600008",,
"380","Camp Mather Office","35250 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85569019599995","37.88270314400006",,
"381","Camp Mather Priest Cabin","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85613576899999","37.881269985000074",,
"382","Camp Mather Rest Room D","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85422531999995","37.88060417300005",,
"383","Camp Mather Stage","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85667237499996","37.88295816700003",,
"387","Carousel Concession Stand","320 Bowling Green Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","663","-122.45823527299996","37.768042241000046","7",
"388","Carousel Maint Bldg","320 Bowling Green Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","341","-122.45823034399996","37.76772648900004","7",
"412","Cayuga Clubhouse","301 Naglee Ave","San Francisco","94117","7095B002","Own","49","Recreation And Parks","900","-122.44981270799997","37.71421200200007","11",
"448","Central Pump Station","Overlook Dr & Transverse Dr","San Francisco","94122","1263011","Own","49","Recreation And Parks",,"-122.482150478","37.769367514000066","4",
"456","Chain of Lakes Bathroom","Chain of Lakes Dr & John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.50196414999999","37.76790293500005","1",
"458","Chalet Soccer Fields Restrooms","1901 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.50796999999994","37.76727100000005","4",
"460","Charlie Sava Community Pool","2695 19th Ave","San Francisco","94116","2420001","Own","49","Recreation And Parks","12,900","-122.47569805199998","37.73778723600003","4",
"471","Chinese Pavilion","50 Stow Lake Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,508","-122.47361367099995","37.768383707000055","7",
"476","Chlorine Station","Hyde St & Greenwich St","San Francisco","94109","0070001","Own","49","Recreation And Parks",,"-122.41972577499996","37.80116592600007","3",
"478","Christopher Clubhouse","5210 Diamond Heights Blvd","San Francisco","94131","7521007","Own","49","Recreation And Parks","2,337","-122.44023304499996","37.74398632300006","8",
"479","Christopher Performance Space","5210 Diamond Heights Blvd","San Francisco","94131","7521007","Own","49","Recreation And Parks",,"-122.44027150799997","37.74375239200003","8",
"3001","Coffman Community Pool","1701 Visitacion Ave","San Francisco","94134","6190066","Own","49","Recreation And Parks","2,289","-122.41581462899995","37.71325907800008","10",
"501","Coit Tower","1 Telegraph Hill Blvd","San Francisco","94133","0086012","Own","49","Recreation And Parks","5,687","-122.40576431799997","37.80236885100004","3",
"511","Compost Area","Overlook Dr & Transverse Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.48175930599996","37.771428824000054","1",
"512","Connolly CPA Maintenance Facility","Kezar Dr & Martin Luther King Jr Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.45791941599998","37.76705866400005","5",
"513","Conservatory Bathroom","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","690","-122.46014081399994","37.773141949000035","1",
"514","Conservatory Greenhouse 1","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,932","-122.46038418599994","37.77312000200004","1",
"515","Conservatory Greenhouse 2","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,475","-122.46015973699997","37.77305305300007","1",
"516","Conservatory Greenhouse 3","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,645","-122.46008376399999","37.77300185800004","1",
"517","Conservatory Greenhouse 4","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","2,294","-122.46013021199997","37.77310240600008","1",
"518","Conservatory Greenhouse 6","100 John F Kennedy Dr","San Francisco","94118","1263011","Own","49","Recreation And Parks","2,708","-122.46050155899997","37.77305884700007","1",
"519","Conservatory Lath House","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,320","-122.46063628899998","37.77283541800006","1",
"520","Conservatory Maintenance Building","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46030894199998","37.77299628700007","1",
"521","Conservatory Maintenance Building 2","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46026337599994","37.77304524600004","1",
"522","Conservatory of Flowers","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","27,900","-122.46020818699998","37.772642519000044","1",
"523","Conservatory Orchid House","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46036309399994","37.772709364000036","1",
"524","Conservatory Rose House","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46036309399994","37.772709364000036","1",
"525","Conservatory Staff Bathroom/Storage","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","480","-122.46036309399994","37.772709364000036","1",
"526","Conservatory Storage","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46036309399994","37.772709364000036","1",
"527","Conservatory Workroom & Kitchen","100 John F Kennedy Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46036309399994","37.772709364000036","1",
"532","Corp Cabin","32560 Mather Rd","Groveland","95321","681600100","Own","49","Recreation And Parks",,"-119.85613576899999","37.881269985000074",,
"537","Corporate Yard Maintenance Facility","100 Martin Luther King Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46093503099996","37.76866940300005","7",
"538","Corporate Yard Storage","100 Martin Luther King Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46110759499999","37.768505495000056","7",
"533","Corp Yard Gas Station","100 Martin Luther King Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks","5,929","-122.46061627999995","37.76894882000005","7",
"536","CORP. YARD MAIN OFFICE/SHOP*","501 Stanyan St","San Francisco","94117","1263011","Own","49","Recreation And Parks","1,275","-122.46036739199997","37.76870077900003","7",
"3051","CORP. YARD P.PATROL/SHOPS*","100 Martin Luther King Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46120279899998","37.76739270000007","7",
"3050","CORP YARD / Warehouse","100 Martin Luther King Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.46120279899998","37.76739270000007","7",
"545","County Fair Building -  Hall of Flowers","1199 09th Ave","San Francisco","94122","1263011","Own","49","Recreation And Parks","21,352","-122.46713567999996","37.766555210000035","7",
"551","Cow Hollow Clubhouse","1 Miley St","San Francisco","94123","0942029","Own","49","Recreation And Parks","675","-122.44473816899995","37.79741037900004","2",
"553","CREW Building (near Forestry Center)","1000 Great Hwy","San Francisco","94117","1263011","Own","49","Recreation And Parks","448","-122.483741512","37.76753983900005","4",
"554","Crocker Amazon Clubhouse","799 Moscow St","San Francisco","94112","6284A001","Own","49","Recreation And Parks","912","-122.43191401999997","37.71518406300004","11",
"555","Crocker Amazon Fieldhouse","799 Moscow St","San Francisco","94112","6284A001","Own","49","Recreation And Parks",,"-122.42928147599997","37.71387872400004","11",
"556","Crocker Amazon Maintenance","799 Moscow St","San Francisco","94112","6284A001","Own","49","Recreation And Parks",,"-122.42750108599995","37.713712255000075","11",
"558","Crocker Amazon Soccer Field Grandstand","799 Moscow St","San Francisco","94112","6284A001","Own","49","Recreation And Parks","23,128","-122.430006274","37.713554473000045","11",
"589","Double Dutch Head House","100 Martin Luther King Dr","San Francisco","94117","1263011","Own","49","Recreation And Parks",,"-122.50917300299994","37.77044896900003","1",
"590","Douglass Clubhouse","1100 Douglass St","San Francisco","94114","7500001","Own","49","Recreation And Parks","1,072","-122.43839254899996","37.74782261400003","8",
"591","Douglass Restrooms","1100 Douglass St","San Francisco","94131","7500001","Own","49","Recreation And Parks",,"-122.43843593799994","37.74782079300007","8",
"618","Dupont Courts Restrooms","340 31st Ave","San Francisco","94121","1403007","Own","49","Recreation And Parks","440","-122.49085497299995","37.782877702000064","1",
